name,metrics
ore_ont_10594.owl,0.4837680.0731040.3794990.1501620.5227890.0270850.2518570.8633930.8460370.3639570.0225280.3245130.5293320.1946280.5573550.0836640.309360.0883440.5229460.0680440.00.50510.363060.17290.91390.08610.00.00.773305
ore_ont_5688.owl,0.3473750.0946960.4183270.2380250.4905240.2520780.00.9504640.9196680.2955360.0283250.3430130.3935640.2111590.4859360.0722410.2461860.1196820.4467380.108730.00350.00.4266680.80771.00.00.00.0833331.0
ore_ont_12906.owl,0.078130.0462880.3545080.00.1762830.00.01.01.00.00.00.00.00.2037080.2997840.0503070.1129930.0476660.2084280.0546570.00.00.00.00.00.00.00.00.0
ore_ont_10776.owl,0.2712070.053530.2683680.247650.4008810.5087280.4396231.01.00.3850970.1179610.00.5095410.1987950.4466970.1322590.447050.093360.3978330.0744990.00.00.4072221.01.00.00.00.01.0
ore_ont_15741.owl,0.3407560.0525060.2411910.2480820.452120.7000590.4887181.01.00.4530560.1497250.00.575030.2035050.4963170.1438670.519680.0968620.4529250.0788660.00.00.4628081.01.00.00.00.01.0
ore_ont_8502.owl,0.2629990.0901540.3137230.5255680.4041080.6762590.3763531.01.00.3245950.1007230.3401220.4416810.249110.4030940.1615450.3785510.1865480.3604180.1623750.00.00.3893091.01.00.00.00.01.0
ore_ont_2318.owl,0.4579980.0848940.4102960.1700670.5249650.0194810.1471310.8304120.7843930.3952140.0450570.3899260.375240.1938070.5565410.0679110.2686340.0969140.526160.0735340.00.64760.3245510.09340.84870.15130.00.00.81877
ore_ont_14175.owl,0.2291970.0821560.3149820.6474680.3807770.7100370.01.01.00.1535530.0111530.2042870.3855730.1951330.3739040.1202050.3402430.1831020.3528440.1403310.01850.00.3975620.98151.00.00.00.01.0
ore_ont_2303.owl,0.1347680.0754860.2792710.5084920.3957270.6385220.3672731.01.00.3191330.081650.00.4649010.23880.3967280.1770.4045080.1753230.3538910.1491880.00.00.3842531.01.00.00.00.01.0
ore_ont_13591.owl,0.7872910.1198240.3061380.3811810.7760110.1416310.01.01.00.00.00.00.8598140.3517380.3643460.8380730.6762590.2610190.3000690.2713720.00.00.2762361.01.00.00.00.00.0
ore_ont_7389.owl,0.5965760.2270240.4709790.3693180.727250.6952320.4010331.01.00.3783330.0030840.6487380.7113450.1822870.4860740.4169260.6017220.1457510.4727280.1144460.26010.00.4703120.73991.00.00.00.120691.0
ore_ont_15421.owl,0.1425230.0985250.4061120.45390.3434510.3508770.2825470.9294140.9210530.2492190.1111460.00.2763490.1724310.3169010.1090850.2121380.1813580.3003040.0759240.15790.00.2909010.70180.66670.33330.00.00.0
ore_ont_11626.owl,0.3908420.0642570.2549650.1647170.5108550.207680.5009421.01.00.4255280.0525610.00.6103480.2624150.5487130.1632680.5594920.1326160.4985170.1335430.00.00.4628081.01.00.00.00.01.0
ore_ont_33.owl,0.5529470.0624560.3829633.05E-40.5413760.00.00.9996640.9997070.00.00.00.00.2330220.6358420.0664560.233290.0683450.5832370.0783280.00.00.00.00.00.00.00.00.0
ore_ont_11636.owl,0.4836910.0727860.3788920.1509620.5222530.0270850.2518570.862520.8449510.3650370.022980.3239780.5293320.1946610.5573550.0835870.309360.0883570.5229340.0680530.00.50250.363060.1720.91390.08610.00.00.769892
ore_ont_15224.owl,0.4575970.1038340.1929840.0064320.5369110.0038840.01.01.00.00.00.00.00.2824360.5908530.0939930.4803240.1218850.5331130.138970.08330.00.2456180.91671.00.00.00.00.0
ore_ont_15612.owl,0.4224930.2080330.5022280.4306930.6308260.7607370.5892731.00.9997770.5476270.1897330.00.4755090.377890.6349740.1660170.5325510.2754330.600970.2856520.00.00.5911481.01.00.00.00.01.0
ore_ont_13398.owl,0.1313470.0905040.3112660.536830.4039510.6828090.3763531.01.00.3615150.1802170.3401220.4416810.2510150.4024520.163540.3785510.1888930.3596730.1643260.00.00.3893091.01.00.00.00.01.0
ore_ont_11380.owl,0.1621680.0645850.3656790.2581740.2983120.274510.2619571.00.956790.2276720.0805340.2346150.00.1770150.3364050.0591140.1460410.0930750.2849790.0622780.04760.00.2909010.95241.00.00.00.00.982143
ore_ont_15685.owl,0.3005350.0313430.2245080.00.1966820.00.01.01.00.00.00.00.2177010.1914440.4429340.0482030.2811990.0250680.365440.0287450.00.00.00.01.00.00.00.01.0
ore_ont_2063.owl,0.2903280.0603090.3375910.00.3581220.00.01.01.00.00.00.00.00.2303130.4559990.0649470.300670.06560.3800850.0752210.00.00.00.00.00.00.00.00.0
ore_ont_2556.owl,0.2370950.1311780.3719280.00.4112720.00.01.00.00.00.00.00.270870.00.00.1076020.3672180.024460.2574860.0280480.00.00.00.01.00.00.00.01.0
ore_ont_13066.owl,0.1875740.1124390.2535060.00.3611870.00.01.00.00.00.00.00.1324760.00.00.108670.3309550.0240150.2241460.0275380.00.00.00.01.00.00.00.01.0
ore_ont_10019.owl,0.0389190.1736250.4732560.6423610.3646880.00.00.8520520.4351150.00.00.2404530.00.0878070.2585470.1169270.2355860.210490.3072610.0302820.48050.00.2521490.31171.00.00.00.00.736842
ore_ont_12182.owl,0.5293910.2133250.4488040.6017960.6634980.00.00.3331670.2361810.2007863.97E-40.00.5798870.2559050.3538610.46740.5240680.2016180.3070460.1747630.01.00.00.00.57530.42470.00.00.1
ore_ont_399.owl,0.4505760.0860350.4119610.1760660.5218220.0184130.1471310.8227870.7743930.3924830.0461010.3891170.373840.1941350.5515060.0686790.2686340.0985490.5209910.0748720.00.65090.3139130.08490.84680.15320.00.00.81759
ore_ont_15944.owl,0.4517280.1167080.4335230.1981750.5588080.4441170.5374261.01.00.5161080.2292310.3561830.00.2614960.5924760.0928950.3908910.1378610.5504460.1360790.00.00.5289371.01.00.00.00.01.0
ore_ont_5760.owl,0.775110.1368290.3519520.9369840.8477411.00.7550891.01.00.00.00.00.8337340.1132550.7652670.1173220.7312380.2064460.8568370.0925540.47240.00.8919750.52761.00.00.00.00.0
ore_ont_14183.owl,0.4837680.072990.3792950.1501620.5226020.0270850.2518570.8633930.8460370.3639570.0225510.3245130.5293320.1946280.5573550.0836640.309360.0883440.5229460.0680440.00.50510.363060.17290.91390.08610.00.00.773305
ore_ont_13928.owl,0.7138850.1407220.3470730.0131780.7440540.4173370.5072760.9997850.9998720.7164010.3669130.6575670.2177010.2660650.7594070.1007140.7418270.168580.7488060.1624660.32490.00590.4778660.66021.00.00.01320.5099340.900356
ore_ont_3685.owl,0.2168920.1509850.5057260.4351020.4473470.183230.2231310.8053810.7749360.2542440.0606120.232550.00.1403530.3858740.112580.1990690.2048690.4072850.0551870.28220.00.3674950.53470.63460.36540.17310.2243590.983871
ore_ont_10340.owl,0.1763530.1117570.2145160.00.3529060.00.01.00.00.00.00.00.0512490.00.00.1085090.3228350.0238860.2166950.027390.00.00.00.01.00.00.00.01.0
ore_ont_7220.owl,0.3239710.0492660.3434610.019580.3518810.0340430.1605681.01.00.00.00.00.00.2122750.4721780.0563350.2151020.051630.4007450.0563590.00.00.234671.01.00.00.00.00.0
ore_ont_385.owl,0.1226140.1024810.396540.5082420.3296120.00.00.4477630.3655910.1030630.0089030.0737170.1624550.1763380.2943130.1235510.1876770.1242980.2505420.1010390.02270.18180.00.00.84620.15380.00.00.879699
ore_ont_457.owl,0.3159170.1302620.3059960.5909730.5179530.00.01.01.00.00.00.00.00.00.00.0557880.3601670.1582590.49780.0288820.52760.00.4929930.47241.00.00.00.00.0
ore_ont_11600.owl,0.4664240.1604510.3437390.551170.6415210.6350360.5909471.00.8481270.00.00.00.00.2294750.6248850.1080310.4947150.1939620.6230190.1432130.00360.00.6621440.99641.00.00.00.00.0
ore_ont_1117.owl,0.3668310.0317190.1778630.0013490.3076150.018370.01.01.00.1814290.0021320.00.592060.2078820.4522030.2106560.5141550.0433180.3764040.049470.00.00.0542971.01.00.00.00.01.0
ore_ont_15013.owl,0.5437810.0577160.2473450.1490320.5280160.3054020.5316221.01.00.00.00.00.6444930.2440040.574510.1549320.6419250.1127480.5280.1107110.03480.00.4910870.96521.00.00.00.5833331.0
ore_ont_7608.owl,0.6571710.0298070.1582170.00.3751870.00.01.01.00.00.00.00.00.1131960.6425654.99E-40.1225930.0265870.6430610.0304870.00.00.00.00.00.00.00.00.0
ore_ont_8631.owl,0.3203830.0594960.3730810.0742890.3848920.0831680.3372840.9914560.9931710.3379920.087940.046510.2177010.2009040.4620810.0585610.2378190.0606720.3994930.0525140.16420.01490.3064470.73131.00.00.00.3248950.844262
ore_ont_1965.owl,0.4916870.0824620.402240.188790.561190.1950760.3738820.9626660.949510.3681710.0214270.4446510.528580.1989790.5660310.0765010.310270.093730.5327470.0810570.07570.00.5025240.74481.00.00.00.017611.0
ore_ont_4796.owl,0.2631810.1726540.4542480.663470.4921460.240.3238470.706790.6086960.3626360.0936770.3924880.2727420.1131530.3753720.1397650.3323490.1679540.402160.0664690.22380.27620.3812970.3750.98660.01340.00330.00.853589
ore_ont_9435.owl,0.4310450.0682580.3807620.1641380.4812210.4752320.5481451.01.00.479810.2453290.00.00.2012380.5500890.0600430.3408670.0758150.505680.064350.00.00.4947111.01.00.00.00.01.0
ore_ont_566.owl,0.3433610.1191160.1682340.00.4733220.00.01.01.00.00.00.00.00.3019440.5201540.1043650.4935760.1408140.4526140.1614680.00.00.00.00.00.00.00.00.0
ore_ont_15066.owl,0.5148210.1264640.4462050.355430.6239350.4153230.6092850.993860.9936170.5886220.407490.4065650.1537460.2031140.6239320.0868880.3576750.1503290.6189540.104520.37560.00.6018410.60871.00.00.00.2916670.9375
ore_ont_10952.owl,0.4140290.0882140.4156630.1775420.4990320.0129550.0928290.8164580.7568040.3626360.0410290.3674690.3709590.1927230.5217680.0710840.2500680.1017750.4895180.0767730.00.55660.2552220.06020.84210.15790.00.00.813953
ore_ont_891.owl,0.4843810.0754340.3864710.1501620.5268980.0270850.2518570.8633930.8460370.3639570.0219050.3683060.5293320.1946280.5573550.0836360.309360.0883440.5229460.0680440.00.50510.363060.17290.91390.08610.00.00.77234
ore_ont_10965.owl,0.5527190.030270.037456.13E-40.4918085.91E-40.01.00.9998310.133163.0E-50.00.8571290.2120820.6264430.3252670.8547650.0466030.5727190.0533190.00.00.1524321.01.00.00.00.9722221.0
ore_ont_7320.owl,0.4835950.0728910.3791590.1519810.5224140.0270850.2518570.86140.8440830.3650370.0229630.3271240.5293320.1946610.5573550.0835730.309360.0883570.5229340.0680530.00.49920.363060.17090.91670.08330.00.00.769397
ore_ont_11536.owl,0.546750.0568380.3551561.08E-40.5240820.00.01.01.00.00.00.00.00.2261720.6286830.0626890.3180390.0611610.5751460.0700861.00.00.00.00.00.00.00.00.0
ore_ont_9053.owl,0.4423120.1358780.4650080.1818220.5648810.1806450.5097370.994850.9855440.4396680.0662040.3859960.1702450.226550.5432990.1102490.5186330.2289420.5445960.0950860.02790.00.4771610.94640.60610.39390.00.00.982906
ore_ont_6478.owl,0.5454360.0307260.0460496.59E-40.4890396.33E-40.01.01.00.133164.1E-50.00.8324930.2128260.6218450.2932960.8137930.0473480.5675060.0541960.00.00.1524321.01.00.00.00.3888891.0
ore_ont_6111.owl,0.4604420.1069670.3137190.0508120.5452570.010750.4344280.9875810.5901280.2814050.0057530.3446110.00.1887260.5539540.0944670.3491430.1247810.5375580.0339240.36870.03540.3451990.40910.79670.20330.2520.00.822581
ore_ont_15475.owl,0.4940520.0808780.3975320.1872670.5606330.1947570.3743840.9637530.950270.3681710.0211740.4510060.5352940.1990830.5662120.0777170.310270.0935840.5328330.0810550.07740.00.5022670.74691.00.00.00.017611.0
ore_ont_7011.owl,0.2432980.201470.4911750.413690.4828880.0039220.00.7074540.4036940.3015820.0943530.3055640.3843580.1355310.3703480.098450.2519420.1619660.3773410.0607640.35220.06920.0542970.00630.92860.07140.42860.00.909091
ore_ont_10326.owl,0.4246930.0874470.413230.2626430.5140590.6048780.5302231.01.00.4807310.2403550.00.00.1986590.5521780.0650690.2686340.1007770.5202680.0818470.00.00.5353471.01.00.00.00.00.909091
ore_ont_5509.owl,0.292780.0289240.1325190.00.0463010.00.01.01.00.00.00.00.4462410.1870650.3813840.1202460.3816270.0257240.2986410.0294960.00.00.00.00.00.00.00.00.0
ore_ont_12281.owl,0.3679010.1112570.4540630.2670670.5021530.3710460.5059931.00.9871380.00.00.00.00.2292670.527390.0857310.2862160.1318510.489480.1089370.14340.00.4794310.85661.00.00.00.01.0
ore_ont_7517.owl,0.1292350.0839540.3907220.4373340.3151850.0217390.00.7875290.7105260.0443870.0034660.093020.2763490.0801880.2571410.0758550.1525650.1163520.2780460.0289630.36840.07020.1946540.1930.66670.33330.20.00.821429
ore_ont_13423.owl,0.7985770.0699420.3472970.1422020.729250.3511130.7467391.01.00.6694990.1061770.7015240.795580.2345780.7820360.1048190.8185880.1017660.7623310.0989242.0E-40.00.7380610.99981.00.00.00.1458331.0
ore_ont_15249.owl,0.7158830.028761.65E-41.9E-50.01.00.01.01.00.00.00.00.00.1919830.728140.0438560.8321250.0252590.6874860.028960.00.00.0542971.01.00.00.00.2121210.777778
ore_ont_5544.owl,0.6075520.2193980.36660.0796320.7308350.00.00.9110890.2857140.00.00.00.7241990.167890.2688430.7948390.6588620.2175410.2611280.043760.01.00.00.01.00.00.750.00.897959
ore_ont_16542.owl,0.6175860.1229640.3572940.0792890.6640060.0010680.00.9140050.9251240.00.00.00.6979130.190670.5303780.279820.679690.0461790.4752690.0412870.00.00.1085950.0140.5870.4130.00.00.865854
ore_ont_15058.owl,0.1437580.1902920.4989210.6965360.4108460.1451610.1392440.35160.3372090.2902520.1062770.2259450.2877470.1545280.2767090.201840.2837460.2515870.2899930.0992060.00.30910.1803720.16360.5190.4810.36710.00.925781
ore_ont_4557.owl,0.7569330.1314090.3636880.925870.8310221.00.7407821.01.00.00.00.00.8179370.0941820.738850.1104430.5750240.1964470.8400920.0785370.45980.00.8792250.54021.00.00.00.00.0
ore_ont_11198.owl,0.6744390.113170.4499290.2099110.7079760.1806810.6629021.00.999910.00.00.00.00.2539790.7419750.0896840.4769970.1332440.7209170.1290310.00.00.7122281.01.00.00.00.01.0
ore_ont_5549.owl,0.6351640.0504050.1713910.273430.6997420.2156990.6513821.00.9999410.5957790.0289510.552430.8786430.2623830.7238090.2418970.8537090.1524090.7040910.145570.00.00.7077091.01.00.00.00.9722221.0
ore_ont_10127.owl,0.6252760.2664870.4796440.664730.7660590.00.00.8200921.00.00.00.00.7354920.087360.4372420.4907520.7544720.1531930.4898430.0295840.29820.2460.4931370.45580.95450.04550.04550.00.866667
ore_ont_12468.owl,0.4777830.0815790.4033050.154860.5305790.0269730.1935450.8582730.8391430.3808910.0287920.4242420.5214520.1922270.5454570.0844040.3111710.0867140.5100930.0655930.00.4730.3507310.1680.93960.06040.00.00.844904
ore_ont_14325.owl,0.1313470.1414420.4009690.4864080.388570.6314290.3593161.01.00.00.00.00.00.2393050.3914260.0970530.1876770.1718350.3463630.1469710.00.00.3743711.01.00.00.00.2916671.0
ore_ont_11896.owl,0.4524710.1757340.4946960.159940.6001241.00.01.01.00.00.00.00.00.3361650.617470.1299350.4762910.2132790.5757530.2310380.00.00.5093941.01.00.00.00.00.0
ore_ont_8723.owl,0.7313110.0974550.3357150.4348820.7195040.2531010.4516741.01.00.3669360.0015240.7117390.8112960.0814310.5343670.1995320.7265510.0963910.5828710.0478490.0640.00.6365410.9361.00.00.00.4583331.0
ore_ont_5103.owl,0.5901820.2688850.4866680.6246880.741820.00.00.8325231.00.00.00.00.7096090.0956170.3961990.5449930.7252750.1493630.4339260.0302380.2620.24350.438260.49450.95450.04550.04550.00.866667
ore_ont_10056.owl,0.2415010.0426790.2667470.026160.2700670.0706640.119981.01.00.00.00.00.00.1991050.4103540.0496110.2555650.0433980.3337460.0458490.00.00.1946541.01.00.00.00.00.0
ore_ont_5188.owl,0.6073890.0290830.0114370.003030.2626371.00.01.01.00.00.00.00.00.1911840.6541490.0436350.5765570.0256690.6045360.0289540.00.00.3110111.01.00.00.00.00.0
ore_ont_12432.owl,0.4367320.1296550.4475170.5271880.5883890.4143680.478721.01.00.5129340.3121640.5479510.00.13550.5446560.0805610.3065650.1585210.5731940.0684180.46820.00.5714020.53181.00.00.36560.00.74125
ore_ont_2720.owl,0.313660.0466640.3204740.00.3342520.00.01.01.00.00.00.00.00.2136890.4646090.0557990.2909430.0481480.3898030.055210.00.00.00.00.00.00.00.00.0
ore_ont_11416.owl,0.236620.1067510.4128470.3840690.3950090.00.00.5847941.00.00.00.00.3648370.0901370.248020.2137330.3243730.2271710.2986410.0273590.02630.00.00.00.32490.67510.18780.0118440.975806
ore_ont_6207.owl,0.1954920.0372430.3003790.0232720.2176330.0288810.01.01.00.1030630.007350.1079930.00.195040.3758540.0471970.1834960.0368090.2936740.0386480.00.00.1524321.01.00.00.00.01.0
ore_ont_14123.owl,0.3466010.1009690.4093570.2207320.4831780.237270.4102671.01.00.00.00.00.00.2142830.5023290.0763010.2607150.1191190.4634470.0974220.44280.00.4093570.55721.00.00.00.00.0
ore_ont_14981.owl,0.2982720.1096770.4166930.0618320.4375970.00.00.9306490.9215690.0703517.19E-40.00.479110.1865060.2612740.358360.4169090.0575470.1786220.047990.00.66670.00.00.76920.23080.19230.00.814286
ore_ont_9299.owl,0.4631820.1737940.5141120.4564240.6330470.4263360.573710.9988850.9839520.1885528.05E-40.1817090.00.2424660.6162070.1231820.3586810.2116550.6133520.1451280.3750.00.5939910.62281.00.00.00.01.0
ore_ont_1834.owl,0.2200450.157530.4469360.5061030.4336670.2832370.2891080.7918040.8089890.3141170.0706770.2597560.00.2012390.344560.1975330.2519420.1320060.2969390.1105570.00.00.3064470.62820.97340.02660.00380.00.83
ore_ont_2134.owl,0.7219440.1761120.4093310.0623940.7767730.4633540.5917981.00.9999660.7094590.2288910.6967220.00.3370850.7941580.1266760.7898110.2138040.7752120.2393270.06010.00.6375770.93991.00.00.00.00.772727
ore_ont_6855.owl,0.1292350.1007630.4440460.4113140.3197940.00.00.5271550.40.133160.013240.139530.2607260.1390720.1851740.2045340.2090620.0718050.1263170.0823370.00.00.00.00.61540.38460.69230.00.904348
ore_ont_10894.owl,0.2281640.0396190.3003870.0722660.2447180.00.00.9200360.9378880.00.00.1901080.3475360.1911240.3389570.094120.1834960.0394220.2553840.0412180.00.00.00.00.40.60.00.01.0
ore_ont_7567.owl,0.7391620.1753080.3442410.0550980.78750.5408040.6804521.00.9999710.7312670.2684920.719620.00.3396520.8062620.1277180.8176290.2127610.787530.2388050.05750.00.6412180.94251.00.00.00.00.772727
ore_ont_11519.owl,0.754490.0913090.433820.1528370.7346970.3641430.7484791.01.00.6695930.1418630.7016230.00.2359370.7846390.0772150.3831230.1052740.76610.1018180.00.00.7461031.01.00.00.00.01.0
ore_ont_7758.owl,0.4774560.0787990.3952180.1542620.5263440.0269730.1935450.8589310.8396590.3808910.0296170.4242420.5214520.1922270.5454570.0843380.3111710.0867140.5100930.0655930.00.47480.3507310.16860.93960.06040.00.00.843982
ore_ont_5089.owl,0.1449780.1020080.3782110.3332870.3655350.4213840.1717541.01.00.2086370.0578890.2831280.00.1877360.3389570.0662890.2025380.1333650.29840.1104690.05770.00.3064470.94231.00.00.00.0233331.0
ore_ont_13150.owl,0.4774560.0788510.3953740.1542620.526420.0269730.1935450.8589310.8396590.3808910.0296040.4241220.5214520.1922270.5454570.0844040.3111710.0867140.5100930.0655930.00.47480.3507310.16860.93960.06040.00.00.844904
ore_ont_16558.owl,0.4517280.116810.4339250.1981750.5589010.4437430.5370751.01.00.5161080.2290380.3561830.00.2616390.5925320.0929680.3908910.1379910.5504980.1362390.00.00.5289371.01.00.00.00.01.0
ore_ont_9014.owl,0.5462020.0704370.3027710.190060.5577110.4357650.5350650.9992490.9994420.3654630.011890.3561830.6414520.2595440.5929150.1495750.626290.134630.550540.1330610.00.00.5268030.99641.00.00.00.01.0
ore_ont_7730.owl,0.1914240.1112230.4326530.491760.384470.1920530.2299470.6396490.6235960.3173540.1519990.186040.3201980.17530.3355320.1374570.2284940.1435270.3055260.0885150.00.2250.2610270.33750.88760.11240.00.00.804444
ore_ont_9786.owl,0.3628940.0899930.4097550.2845090.477860.1593580.4702050.9168320.89790.422020.1761610.3989360.00.1802160.4935710.0693880.3396130.1032110.4652120.0600720.14020.07950.4452210.6130.99480.00520.07250.012090.710784
ore_ont_8882.owl,0.4743950.1554980.4666070.4305190.5937490.3870970.2206960.9968160.9978490.1246092.7E-40.4020250.6195350.2229730.4103540.2654440.4628360.1907830.3825760.1654030.11040.00.3854050.88311.00.00.00.0179491.0
ore_ont_6495.owl,0.1060750.1793580.4391120.5756220.3812220.1643840.2206960.5822250.4893620.289560.1319930.2523750.00.1732340.2874570.1637880.2897860.1725090.2630780.0984510.06520.56520.206730.28261.00.00.00.00.823077
ore_ont_9881.owl,0.5051240.1200790.3425660.4647590.5864750.0064240.00.4950660.5557890.00.00.00.6185440.1870830.410640.3068420.5392570.1298760.3785180.0943190.00.00.1085950.0140.5870.4130.00.00.865854
